GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
Shanxi-Central_PV,2035,1189247,17962,.
Shanxi-Central_PV,2045,993296,15997,.
Shanxi-Central_PV_EP-ep,2022,1540628,21503,.
Shanxi-Commercial_PV,2025,1540628,21503,.
Shanxi-Commercial_PV,2035,1189247,17962,.
Shanxi-Commercial_PV,2045,993296,15997,.
Shanxi-Hydro_Pumped-ep,2025,0,20150,244774.5806
Shanxi-Hydro_Pumped-ep,2035,0,20150,244774.5806
Shanxi-Hydro_Pumped-ep,2045,0,20150,244774.5806
Shanxi-Hydro_Pumped-ep,2022,0,20150,244774.5806
Shanxi-Residential_PV,2025,1540628,21503,.
Shanxi-Residential_PV,2035,1189247,17962,.
Shanxi-Residential_PV,2045,993296,15997,.
Shanxi-Wind,2025,1632639,31868,.
Shanxi-Wind,2035,1522152,30291,.
Shanxi-Wind,2045,1411671,29051,.
Shanxi-Wind_EP-ep,2022,1632639,31868,.
Sichuan-Battery_Storage,2025,0,49595,539985.75
Sichuan-Battery_Storage,2035,0,38929,429425.25
Sichuan-Battery_Storage,2045,0,36169,400818.25
Sichuan-Central_PV,2025,1540628,21503,.
Sichuan-Central_PV,2035,1189247,17962,.
Sichuan-Central_PV,2045,993296,15997,.
Sichuan-Central_PV_EP-ep,2022,1540628,21503,.
Sichuan-Commercial_PV,2025,1540628,21503,.
Sichuan-Commercial_PV,2035,1189247,17962,.
Sichuan-Commercial_PV,2045,993296,15997,.
Sichuan-Hydro_Pumped-ep,2025,0,20150,244774.5806
Sichuan-Hydro_Pumped-ep,2035,0,20150,244774.5806
Sichuan-Hydro_Pumped-ep,2045,0,20150,244774.5806
Sichuan-Hydro_Pumped-ep,2022,0,20150,244774.5806
Sichuan-Residential_PV,2025,1540628,21503,.
Sichuan-Residential_PV,2035,1189247,17962,.
Sichuan-Residential_PV,2045,993296,15997,.
Sichuan-Wind,2025,1632639,31868,.
Sichuan-Wind,2035,1522152,30291,.
Sichuan-Wind,2045,1411671,29051,.
Sichuan-Wind_EP-ep,2022,1632639,31868,.
Tianjin-Battery_Storage,2025,0,49595,539985.75
Tianjin-Battery_Storage,2035,0,38929,429425.25
Tianjin-Battery_Storage,2045,0,36169,400818.25
Tianjin-Central_PV,2025,1540628,21503,.
Tianjin-Central_PV,2035,1189247,17962,.
Tianjin-Central_PV,2045,993296,15997,.
Tianjin-Central_PV_EP-ep,2022,1540628,21503,.
Tianjin-Commercial_PV,2025,1540628,21503,.
Tianjin-Commercial_PV,2035,1189247,17962,.
Tianjin-Commercial_PV,2045,993296,15997,.
Tianjin-Offshore_Wind,2025,7597684,89150,.
Tianjin-Offshore_Wind,2035,4060629,83585,.
Tianjin-Offshore_Wind,2045,3869643,78997,.
Tianjin-Residential_PV,2025,1540628,21503,.
Tianjin-Residential_PV,2035,1189247,17962,.
Tianjin-Residential_PV,2045,993296,15997,.
Tianjin-Wind,2025,1632639,31868,.
Tianjin-Wind,2035,1522152,30291,.
Tianjin-Wind,2045,1411671,29051,.
Tianjin-Wind_EP-ep,2022,1632639,31868,.
Tibet-Battery_Storage,2025,0,49595,539985.75
Tibet-Battery_Storage,2035,0,38929,429425.25
Tibet-Battery_Storage,2045,0,36169,400818.25
Tibet-Central_PV,2025,1540628,21503,.
Tibet-Central_PV,2035,1189247,17962,.
Tibet-Central_PV,2045,993296,15997,.
Tibet-Commercial_PV,2025,1540628,21503,.
Tibet-Commercial_PV,2035,1189247,17962,.
Tibet-Commercial_PV,2045,993296,15997,.
Tibet-Hydro_Pumped-ep,2025,0,20150,244774.5806
Tibet-Hydro_Pumped-ep,2035,0,20150,244774.5806
Tibet-Hydro_Pumped-ep,2045,0,20150,244774.5806
Tibet-Hydro_Pumped-ep,2022,0,20150,244774.5806
Tibet-Residential_PV,2025,1540628,21503,.
Tibet-Residential_PV,2035,1189247,17962,.
Tibet-Residential_PV,2045,993296,15997,.
Tibet-Wind,2025,1632639,31868,.
Tibet-Wind,2035,1522152,30291,.
Tibet-Wind,2045,1411671,29051,.
West_Inner_Mongolia-Battery_Storage,2025,0,49595,539985.75
West_Inner_Mongolia-Battery_Storage,2035,0,38929,429425.25
West_Inner_Mongolia-Battery_Storage,2045,0,36169,400818.25
West_Inner_Mongolia-Central_PV,2025,1540628,21503,.
West_Inner_Mongolia-Central_PV,2035,1189247,17962,.
West_Inner_Mongolia-Central_PV,2045,993296,15997,.
West_Inner_Mongolia-Central_PV_EP-ep,2022,1540628,21503,.
West_Inner_Mongolia-Commercial_PV,2025,1540628,21503,.
West_Inner_Mongolia-Commercial_PV,2035,1189247,17962,.
West_Inner_Mongolia-Commercial_PV,2045,993296,15997,.
West_Inner_Mongolia-Hydro_Pumped-ep,2025,0,20150,244774.5806
West_Inner_Mongolia-Hydro_Pumped-ep,2035,0,20150,244774.5806
West_Inner_Mongolia-Hydro_Pumped-ep,2045,0,20150,244774.5806
West_Inner_Mongolia-Hydro_Pumped-ep,2022,0,20150,244774.5806
West_Inner_Mongolia-Residential_PV,2025,1540628,21503,.
West_Inner_Mongolia-Residential_PV,2035,1189247,17962,.
West_Inner_Mongolia-Residential_PV,2045,993296,15997,.
West_Inner_Mongolia-Wind,2025,1632639,31868,.
West_Inner_Mongolia-Wind,2035,1522152,30291,.
West_Inner_Mongolia-Wind,2045,1411671,29051,.
West_Inner_Mongolia-Wind_EP-ep,2022,1632639,31868,.
Xinjiang-Battery_Storage,2025,0,49595,539985.75
Xinjiang-Battery_Storage,2035,0,38929,429425.25
Xinjiang-Battery_Storage,2045,0,36169,400818.25
Xinjiang-Central_PV,2025,1540628,21503,.
Xinjiang-Central_PV,2035,1189247,17962,.
Xinjiang-Central_PV,2045,993296,15997,.
Xinjiang-Central_PV_EP-ep,2022,1540628,21503,.
Xinjiang-Commercial_PV,2025,1540628,21503,.
Xinjiang-Commercial_PV,2035,1189247,17962,.
Xinjiang-Commercial_PV,2045,993296,15997,.
Xinjiang-Hydro_Pumped-ep,2025,0,20150,244774.5806
Xinjiang-Hydro_Pumped-ep,2035,0,20150,244774.5806
Xinjiang-Hydro_Pumped-ep,2045,0,20150,244774.5806
Xinjiang-Hydro_Pumped-ep,2022,0,20150,244774.5806
Xinjiang-Residential_PV,2025,1540628,21503,.
Xinjiang-Residential_PV,2035,1189247,17962,.
Xinjiang-Residential_PV,2045,993296,15997,.
Xinjiang-Wind,2025,1632639,31868,.
Xinjiang-Wind,2035,1522152,30291,.
Xinjiang-Wind,2045,1411671,29051,.
Xinjiang-Wind_EP-ep,2022,1632639,31868,.
Yunnan-Battery_Storage,2025,0,49595,539985.75
Yunnan-Battery_Storage,2035,0,38929,429425.25
Yunnan-Battery_Storage,2045,0,36169,400818.25
Yunnan-Central_PV,2025,1540628,21503,.
Yunnan-Central_PV,2035,1189247,17962,.
Yunnan-Central_PV,2045,993296,15997,.
Yunnan-Central_PV_EP-ep,2022,1540628,21503,.
Yunnan-Commercial_PV,2025,1540628,21503,.
Yunnan-Commercial_PV,2035,1189247,17962,.
Yunnan-Commercial_PV,2045,993296,15997,.
Yunnan-Residential_PV,2025,1540628,21503,.
Yunnan-Residential_PV,2035,1189247,17962,.
Yunnan-Residential_PV,2045,993296,15997,.
Yunnan-Wind,2025,1632639,31868,.
Yunnan-Wind,2035,1522152,30291,.
Yunnan-Wind,2045,1411671,29051,.
Yunnan-Wind_EP-ep,2022,1632639,31868,.
Zhejiang-Battery_Storage,2025,0,49595,539985.75
Zhejiang-Battery_Storage,2035,0,38929,429425.25
Zhejiang-Battery_Storage,2045,0,36169,400818.25
Zhejiang-Central_PV,2025,1540628,21503,.
Zhejiang-Central_PV,2035,1189247,17962,.
Zhejiang-Central_PV,2045,993296,15997,.
Zhejiang-Central_PV_EP-ep,2022,1540628,21503,.
Zhejiang-Commercial_PV,2025,1540628,21503,.
Zhejiang-Commercial_PV,2035,1189247,17962,.
Zhejiang-Commercial_PV,2045,993296,15997,.
Zhejiang-Hydro_Pumped-ep,2025,0,20150,244774.5806
Zhejiang-Hydro_Pumped-ep,2035,0,20150,244774.5806
Zhejiang-Hydro_Pumped-ep,2045,0,20150,244774.5806
Zhejiang-Hydro_Pumped-ep,2022,0,20150,244774.5806
Zhejiang-Offshore_Wind,2025,7597684,89150,.
Zhejiang-Offshore_Wind,2035,4060629,83585,.
Zhejiang-Offshore_Wind,2045,3869643,78997,.
Zhejiang-Residential_PV,2025,1540628,21503,.
Zhejiang-Residential_PV,2035,1189247,17962,.
Zhejiang-Residential_PV,2045,993296,15997,.
Zhejiang-Wind,2025,1632639,31868,.
Zhejiang-Wind,2035,1522152,30291,.
Zhejiang-Wind,2045,1411671,29051,.
Zhejiang-Wind_EP-ep,2022,1632639,31868,.
Anhui-Hydro_NonPumped-ep,2025,3241336,92000,.
Anhui-Hydro_NonPumped-ep,2035,3241336,92000,.
Anhui-Hydro_NonPumped-ep,2045,3241336,92000,.
Anhui-Hydro_NonPumped-ep,2022,3241336,92000,.
Beijing-Hydro_NonPumped-ep,2025,3241336,92000,.
Beijing-Hydro_NonPumped-ep,2035,3241336,92000,.
Beijing-Hydro_NonPumped-ep,2045,3241336,92000,.
Beijing-Hydro_NonPumped-ep,2022,3241336,92000,.
Chongqing-Hydro_NonPumped-ep,2025,3241336,92000,.
Chongqing-Hydro_NonPumped-ep,2035,3241336,92000,.
Chongqing-Hydro_NonPumped-ep,2045,3241336,92000,.
Chongqing-Hydro_NonPumped-ep,2022,3241336,92000,.
East_Inner_Mongolia-Hydro_NonPumped-ep,2025,3241336,92000,.
East_Inner_Mongolia-Hydro_NonPumped-ep,2035,3241336,92000,.
East_Inner_Mongolia-Hydro_NonPumped-ep,2045,3241336,92000,.
East_Inner_Mongolia-Hydro_NonPumped-ep,2022,3241336,92000,.
Fujian-Hydro_NonPumped-ep,2025,3241336,92000,.
Fujian-Hydro_NonPumped-ep,2035,3241336,92000,.
Fujian-Hydro_NonPumped-ep,2045,3241336,92000,.
Fujian-Hydro_NonPumped-ep,2022,3241336,92000,.
Gansu-Hydro_NonPumped-ep,2025,3241336,92000,.
Gansu-Hydro_NonPumped-ep,2035,3241336,92000,.
Gansu-Hydro_NonPumped-ep,2045,3241336,92000,.
Gansu-Hydro_NonPumped-ep,2022,3241336,92000,.
Guangdong-Hydro_NonPumped-ep,2025,3241336,92000,.
Guangdong-Hydro_NonPumped-ep,2035,3241336,92000,.
Guangdong-Hydro_NonPumped-ep,2045,3241336,92000,.
Guangdong-Hydro_NonPumped-ep,2022,3241336,92000,.
Guangxi-Hydro_NonPumped-ep,2025,3241336,92000,.
Guangxi-Hydro_NonPumped-ep,2035,3241336,92000,.
Guangxi-Hydro_NonPumped-ep,2045,3241336,92000,.
Guangxi-Hydro_NonPumped-ep,2022,3241336,92000,.
Guizhou-Hydro_NonPumped-ep,2025,3241336,92000,.
Guizhou-Hydro_NonPumped-ep,2035,3241336,92000,.
Guizhou-Hydro_NonPumped-ep,2045,3241336,92000,.
Guizhou-Hydro_NonPumped-ep,2022,3241336,92000,.
Hainan-Hydro_NonPumped-ep,2025,3241336,92000,.
Hainan-Hydro_NonPumped-ep,2035,3241336,92000,.
Hainan-Hydro_NonPumped-ep,2045,3241336,92000,.
Hainan-Hydro_NonPumped-ep,2022,3241336,92000,.
Hebei-Hydro_NonPumped-ep,2025,3241336,92000,.
Hebei-Hydro_NonPumped-ep,2035,3241336,92000,.
Hebei-Hydro_NonPumped-ep,2045,3241336,92000,.
Hebei-Hydro_NonPumped-ep,2022,3241336,92000,.
Heilongjiang-Hydro_NonPumped-ep,2025,3241336,92000,.
Heilongjiang-Hydro_NonPumped-ep,2035,3241336,92000,.
Heilongjiang-Hydro_NonPumped-ep,2045,3241336,92000,.
Heilongjiang-Hydro_NonPumped-ep,2022,3241336,92000,.
Henan-Hydro_NonPumped-ep,2025,3241336,92000,.
Henan-Hydro_NonPumped-ep,2035,3241336,92000,.
Henan-Hydro_NonPumped-ep,2045,3241336,92000,.
Henan-Hydro_NonPumped-ep,2022,3241336,92000,.
Hubei-Hydro_NonPumped-ep,2025,3241336,92000,.
Hubei-Hydro_NonPumped-ep,2035,3241336,92000,.
Hubei-Hydro_NonPumped-ep,2045,3241336,92000,.
Hubei-Hydro_NonPumped-ep,2022,3241336,92000,.
Hunan-Hydro_NonPumped-ep,2025,3241336,92000,.
Hunan-Hydro_NonPumped-ep,2035,3241336,92000,.
Hunan-Hydro_NonPumped-ep,2045,3241336,92000,.
Hunan-Hydro_NonPumped-ep,2022,3241336,92000,.
Jiangsu-Hydro_NonPumped-ep,2025,3241336,92000,.
Jiangsu-Hydro_NonPumped-ep,2035,3241336,92000,.
Jiangsu-Hydro_NonPumped-ep,2045,3241336,92000,.
Jiangsu-Hydro_NonPumped-ep,2022,3241336,92000,.
Jiangxi-Hydro_NonPumped-ep,2025,3241336,92000,.
Jiangxi-Hydro_NonPumped-ep,2035,3241336,92000,.
Jiangxi-Hydro_NonPumped-ep,2045,3241336,92000,.
Jiangxi-Hydro_NonPumped-ep,2022,3241336,92000,.
Jilin-Hydro_NonPumped-ep,2025,3241336,92000,.
Jilin-Hydro_NonPumped-ep,2035,3241336,92000,.
Jilin-Hydro_NonPumped-ep,2045,3241336,92000,.
Jilin-Hydro_NonPumped-ep,2022,3241336,92000,.
Liaoning-Hydro_NonPumped-ep,2025,3241336,92000,.
Liaoning-Hydro_NonPumped-ep,2035,3241336,92000,.
Liaoning-Hydro_NonPumped-ep,2045,3241336,92000,.
Liaoning-Hydro_NonPumped-ep,2022,3241336,92000,.
Ningxia-Hydro_NonPumped-ep,2025,3241336,92000,.
Ningxia-Hydro_NonPumped-ep,2035,3241336,92000,.
Ningxia-Hydro_NonPumped-ep,2045,3241336,92000,.
Ningxia-Hydro_NonPumped-ep,2022,3241336,92000,.
Qinghai-Hydro_NonPumped-ep,2025,3241336,92000,.
Qinghai-Hydro_NonPumped-ep,2035,3241336,92000,.
Qinghai-Hydro_NonPumped-ep,2045,3241336,92000,.
Qinghai-Hydro_NonPumped-ep,2022,3241336,92000,.
Shaanxi-Hydro_NonPumped-ep,2025,3241336,92000,.
Shaanxi-Hydro_NonPumped-ep,2035,3241336,92000,.
Shaanxi-Hydro_NonPumped-ep,2045,3241336,92000,.
Shaanxi-Hydro_NonPumped-ep,2022,3241336,92000,.
Shandong-Hydro_NonPumped-ep,2025,3241336,92000,.
Shandong-Hydro_NonPumped-ep,2035,3241336,92000,.
Shandong-Hydro_NonPumped-ep,2045,3241336,92000,.
Shandong-Hydro_NonPumped-ep,2022,3241336,92000,.
Shanxi-Hydro_NonPumped-ep,2025,3241336,92000,.
Shanxi-Hydro_NonPumped-ep,2035,3241336,92000,.
Shanxi-Hydro_NonPumped-ep,2045,3241336,92000,.
Shanxi-Hydro_NonPumped-ep,2022,3241336,92000,.
Sichuan-Hydro_NonPumped-ep,2025,3241336,92000,.
Sichuan-Hydro_NonPumped-ep,2035,3241336,92000,.
Sichuan-Hydro_NonPumped-ep,2045,3241336,92000,.
Sichuan-Hydro_NonPumped-ep,2022,3241336,92000,.
Tianjin-Hydro_NonPumped-ep,2025,3241336,92000,.
Tianjin-Hydro_NonPumped-ep,2035,3241336,92000,.
Tianjin-Hydro_NonPumped-ep,2045,3241336,92000,.
Tianjin-Hydro_NonPumped-ep,2022,3241336,92000,.
Tibet-Hydro_NonPumped-ep,2025,3241336,92000,.
Tibet-Hydro_NonPumped-ep,2035,3241336,92000,.
Tibet-Hydro_NonPumped-ep,2045,3241336,92000,.
Tibet-Hydro_NonPumped-ep,2022,3241336,92000,.
West_Inner_Mongolia-Hydro_NonPumped-ep,2025,3241336,92000,.
West_Inner_Mongolia-Hydro_NonPumped-ep,2035,3241336,92000,.
West_Inner_Mongolia-Hydro_NonPumped-ep,2045,3241336,92000,.
West_Inner_Mongolia-Hydro_NonPumped-ep,2022,3241336,92000,.
Xinjiang-Hydro_NonPumped-ep,2025,3241336,92000,.
Xinjiang-Hydro_NonPumped-ep,2035,3241336,92000,.
Xinjiang-Hydro_NonPumped-ep,2045,3241336,92000,.
Xinjiang-Hydro_NonPumped-ep,2022,3241336,92000,.
Yunnan-Hydro_NonPumped-ep,2025,3241336,92000,.
Yunnan-Hydro_NonPumped-ep,2035,3241336,92000,.
Yunnan-Hydro_NonPumped-ep,2045,3241336,92000,.
Yunnan-Hydro_NonPumped-ep,2022,3241336,92000,.
Zhejiang-Hydro_NonPumped-ep,2025,3241336,92000,.
Zhejiang-Hydro_NonPumped-ep,2035,3241336,92000,.
Zhejiang-Hydro_NonPumped-ep,2045,3241336,92000,.
Zhejiang-Hydro_NonPumped-ep,2022,3241336,92000,.
Anhui-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Anhui-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Anhui-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Beijing-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Beijing-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Beijing-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Chongqing-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Chongqing-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Chongqing-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
East_Inner_Mongolia-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
East_Inner_Mongolia-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
East_Inner_Mongolia-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Fujian-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Fujian-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Fujian-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Gansu-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Gansu-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Gansu-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Guangdong-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Guangdong-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Guangdong-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Guangxi-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Guangxi-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Guangxi-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Guizhou-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Guizhou-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Guizhou-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Hainan-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Hainan-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Hainan-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Hebei-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Hebei-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Hebei-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Heilongjiang-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Heilongjiang-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Heilongjiang-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Henan-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Henan-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Henan-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Hubei-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Hubei-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Hubei-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Hunan-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Hunan-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Hunan-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Jiangsu-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Jiangsu-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Jiangsu-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Jiangxi-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Jiangxi-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Jiangxi-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Jilin-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Jilin-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Jilin-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Liaoning-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Liaoning-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Liaoning-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Ningxia-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Ningxia-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Ningxia-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Qinghai-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Qinghai-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Qinghai-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Shaanxi-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Shaanxi-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Shaanxi-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Shandong-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Shandong-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Shandong-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Shanghai-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Shanghai-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Shanghai-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Shanxi-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Shanxi-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Shanxi-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Sichuan-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Sichuan-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Sichuan-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Tianjin-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Tianjin-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Tianjin-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Tibet-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Tibet-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Tibet-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
West_Inner_Mongolia-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
West_Inner_Mongolia-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
West_Inner_Mongolia-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Xinjiang-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Xinjiang-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Xinjiang-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Yunnan-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Yunnan-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Yunnan-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Zhejiang-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
Zhejiang-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
Zhejiang-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
Anhui-CAES,2025,0,12625,153438
Anhui-CAES,2035,0,12625,153438
Anhui-CAES,2045,0,12625,153438
Beijing-CAES,2025,0,12625,153438
Beijing-CAES,2035,0,12625,153438
Beijing-CAES,2045,0,12625,153438
Chongqing-CAES,2025,0,12625,153438
Chongqing-CAES,2035,0,12625,153438
Chongqing-CAES,2045,0,12625,153438
East_Inner_Mongolia-CAES,2025,0,12625,153438
East_Inner_Mongolia-CAES,2035,0,12625,153438
East_Inner_Mongolia-CAES,2045,0,12625,153438
Fujian-CAES,2025,0,12625,153438
Fujian-CAES,2035,0,12625,153438
Fujian-CAES,2045,0,12625,153438
Gansu-CAES,2025,0,12625,153438
Gansu-CAES,2035,0,12625,153438
Gansu-CAES,2045,0,12625,153438
Guangdong-CAES,2025,0,12625,153438
Guangdong-CAES,2035,0,12625,153438
Guangdong-CAES,2045,0,12625,153438
Guangxi-CAES,2025,0,12625,153438
Guangxi-CAES,2035,0,12625,153438
Guangxi-CAES,2045,0,12625,153438
Guizhou-CAES,2025,0,12625,153438
Guizhou-CAES,2035,0,12625,153438
Guizhou-CAES,2045,0,12625,153438
Hainan-CAES,2025,0,12625,153438
Hainan-CAES,2035,0,12625,153438
Hainan-CAES,2045,0,12625,153438
Hebei-CAES,2025,0,12625,153438
Hebei-CAES,2035,0,12625,153438
Hebei-CAES,2045,0,12625,153438
Heilongjiang-CAES,2025,0,12625,153438
Heilongjiang-CAES,2035,0,12625,153438
Heilongjiang-CAES,2045,0,12625,153438
Henan-CAES,2025,0,12625,153438
Henan-CAES,2035,0,12625,153438
Henan-CAES,2045,0,12625,153438
Hubei-CAES,2025,0,12625,153438
Hubei-CAES,2035,0,12625,153438
Hubei-CAES,2045,0,12625,153438
Hunan-CAES,2025,0,12625,153438
Hunan-CAES,2035,0,12625,153438
Hunan-CAES,2045,0,12625,153438
Jiangsu-CAES,2025,0,12625,153438
Jiangsu-CAES,2035,0,12625,153438
Jiangsu-CAES,2045,0,12625,153438
Jiangxi-CAES,2025,0,12625,153438
Jiangxi-CAES,2035,0,12625,153438
Jiangxi-CAES,2045,0,12625,153438
Jilin-CAES,2025,0,12625,153438
Jilin-CAES,2035,0,12625,153438
Jilin-CAES,2045,0,12625,153438
Liaoning-CAES,2025,0,12625,153438
Liaoning-CAES,2035,0,12625,153438
Liaoning-CAES,2045,0,12625,153438
Ningxia-CAES,2025,0,12625,153438
Ningxia-CAES,2035,0,12625,153438
Ningxia-CAES,2045,0,12625,153438
Qinghai-CAES,2025,0,12625,153438
Qinghai-CAES,2035,0,12625,153438
Qinghai-CAES,2045,0,12625,153438
Shaanxi-CAES,2025,0,12625,153438
Shaanxi-CAES,2035,0,12625,153438
Shaanxi-CAES,2045,0,12625,153438
Shandong-CAES,2025,0,12625,153438
Shandong-CAES,2035,0,12625,153438
Shandong-CAES,2045,0,12625,153438
Shanghai-CAES,2025,0,12625,153438
Shanghai-CAES,2035,0,12625,153438
Shanghai-CAES,2045,0,12625,153438
Shanxi-CAES,2025,0,12625,153438
Shanxi-CAES,2035,0,12625,153438
Shanxi-CAES,2045,0,12625,153438
Sichuan-CAES,2025,0,12625,153438
Sichuan-CAES,2035,0,12625,153438
Sichuan-CAES,2045,0,12625,153438
Tianjin-CAES,2025,0,12625,153438
Tianjin-CAES,2035,0,12625,153438
Tianjin-CAES,2045,0,12625,153438
Tibet-CAES,2025,0,12625,153438
Tibet-CAES,2035,0,12625,153438
Tibet-CAES,2045,0,12625,153438
West_Inner_Mongolia-CAES,2025,0,12625,153438
West_Inner_Mongolia-CAES,2035,0,12625,153438
West_Inner_Mongolia-CAES,2045,0,12625,153438
Xinjiang-CAES,2025,0,12625,153438
Xinjiang-CAES,2035,0,12625,153438
Xinjiang-CAES,2045,0,12625,153438
Yunnan-CAES,2025,0,12625,153438
Yunnan-CAES,2035,0,12625,153438
Yunnan-CAES,2045,0,12625,153438
Zhejiang-CAES,2025,0,12625,153438
Zhejiang-CAES,2035,0,12625,153438
Zhejiang-CAES,2045,0,12625,153438
Anhui-H2,2025,0,19488,120575
Anhui-H2,2035,0,12400,67975
Anhui-H2,2045,0,10213,56513
Beijing-H2,2025,0,19488,120575
