GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
Hebei-Battery_Storage,2025,0,38777,427850.75
Hebei-Battery_Storage,2035,0,29997,336849
Hebei-Battery_Storage,2045,0,24986,284904.75
Hebei-Central_PV,2025,1491641,21001,.
Hebei-Central_PV,2035,895321,15022,.
Hebei-Central_PV,2045,753705,13510,.
Hebei-Central_PV_EP-ep,2022,1491641,21001,.
Hebei-Commercial_PV,2025,1491641,21001,.
Hebei-Commercial_PV,2035,895321,15022,.
Hebei-Commercial_PV,2045,753705,13510,.
Hebei-Hydro_Pumped-ep,2025,0,20150,244774.5806
Hebei-Hydro_Pumped-ep,2035,0,20150,244774.5806
Hebei-Hydro_Pumped-ep,2045,0,20150,244774.5806
Hebei-Hydro_Pumped-ep,2022,0,20150,244774.5806
Hebei-Offshore_Wind,2025,5877079,84270,.
Hebei-Offshore_Wind,2035,3435322,74181,.
Hebei-Offshore_Wind,2045,3208853,68141,.
Hebei-Residential_PV,2025,1491641,21001,.
Hebei-Residential_PV,2035,895321,15022,.
Hebei-Residential_PV,2045,753705,13510,.
Hebei-Wind,2025,1569099,31251,.
Hebei-Wind,2035,1344692,28261,.
Hebei-Wind,2045,1188169,26256,.
Hebei-Wind_EP-ep,2022,1569099,31251,.
Heilongjiang-Battery_Storage,2025,0,38777,427850.75
Heilongjiang-Battery_Storage,2035,0,29997,336849
Heilongjiang-Battery_Storage,2045,0,24986,284904.75
Heilongjiang-Central_PV,2025,1491641,21001,.
Heilongjiang-Central_PV,2035,895321,15022,.
Heilongjiang-Central_PV,2045,753705,13510,.
Heilongjiang-Central_PV_EP-ep,2022,1491641,21001,.
Heilongjiang-Commercial_PV,2025,1491641,21001,.
Heilongjiang-Commercial_PV,2035,895321,15022,.
Heilongjiang-Commercial_PV,2045,753705,13510,.
Heilongjiang-Hydro_Pumped-ep,2025,0,20150,244774.5806
Heilongjiang-Hydro_Pumped-ep,2035,0,20150,244774.5806
Heilongjiang-Hydro_Pumped-ep,2045,0,20150,244774.5806
Heilongjiang-Hydro_Pumped-ep,2022,0,20150,244774.5806
Heilongjiang-Residential_PV,2025,1491641,21001,.
Heilongjiang-Residential_PV,2035,895321,15022,.
Heilongjiang-Residential_PV,2045,753705,13510,.
Heilongjiang-Wind,2025,1569099,31251,.
Heilongjiang-Wind,2035,1344692,28261,.
Heilongjiang-Wind,2045,1188169,26256,.
Heilongjiang-Wind_EP-ep,2022,1569099,31251,.
Henan-Battery_Storage,2025,0,38777,427850.75
Henan-Battery_Storage,2035,0,29997,336849
Henan-Battery_Storage,2045,0,24986,284904.75
Henan-Central_PV,2025,1491641,21001,.
Henan-Central_PV,2035,895321,15022,.
Henan-Central_PV,2045,753705,13510,.
Henan-Central_PV_EP-ep,2022,1491641,21001,.
Henan-Commercial_PV,2025,1491641,21001,.
Henan-Commercial_PV,2035,895321,15022,.
Henan-Commercial_PV,2045,753705,13510,.
Henan-Hydro_Pumped-ep,2025,0,20150,244774.5806
Henan-Hydro_Pumped-ep,2035,0,20150,244774.5806
Henan-Hydro_Pumped-ep,2045,0,20150,244774.5806
Henan-Hydro_Pumped-ep,2022,0,20150,244774.5806
Henan-Residential_PV,2025,1491641,21001,.
Henan-Residential_PV,2035,895321,15022,.
Henan-Residential_PV,2045,753705,13510,.
Henan-Wind,2025,1569099,31251,.
Henan-Wind,2035,1344692,28261,.
Henan-Wind,2045,1188169,26256,.
Henan-Wind_EP-ep,2022,1569099,31251,.
Hubei-Battery_Storage,2025,0,38777,427850.75
Hubei-Battery_Storage,2035,0,29997,336849
Hubei-Battery_Storage,2045,0,24986,284904.75
Hubei-Central_PV,2025,1491641,21001,.
Hubei-Central_PV,2035,895321,15022,.
Hubei-Central_PV,2045,753705,13510,.
Hubei-Central_PV_EP-ep,2022,1491641,21001,.
Hubei-Commercial_PV,2025,1491641,21001,.
Hubei-Commercial_PV,2035,895321,15022,.
Hubei-Commercial_PV,2045,753705,13510,.
Hubei-Hydro_Pumped-ep,2025,0,20150,244774.5806
Hubei-Hydro_Pumped-ep,2035,0,20150,244774.5806
Hubei-Hydro_Pumped-ep,2045,0,20150,244774.5806
Hubei-Hydro_Pumped-ep,2022,0,20150,244774.5806
Hubei-Residential_PV,2025,1491641,21001,.
Hubei-Residential_PV,2035,895321,15022,.
Hubei-Residential_PV,2045,753705,13510,.
Hubei-Wind,2025,1569099,31251,.
Hubei-Wind,2035,1344692,28261,.
Hubei-Wind,2045,1188169,26256,.
Hubei-Wind_EP-ep,2022,1569099,31251,.
Hunan-Battery_Storage,2025,0,38777,427850.75
Hunan-Battery_Storage,2035,0,29997,336849
Hunan-Battery_Storage,2045,0,24986,284904.75
Hunan-Central_PV,2025,1491641,21001,.
Hunan-Central_PV,2035,895321,15022,.
Hunan-Central_PV,2045,753705,13510,.
Hunan-Central_PV_EP-ep,2022,1491641,21001,.
Hunan-Commercial_PV,2025,1491641,21001,.
Hunan-Commercial_PV,2035,895321,15022,.
Hunan-Commercial_PV,2045,753705,13510,.
Hunan-Residential_PV,2025,1491641,21001,.
Hunan-Residential_PV,2035,895321,15022,.
Hunan-Residential_PV,2045,753705,13510,.
Hunan-Wind,2025,1569099,31251,.
Hunan-Wind,2035,1344692,28261,.
Hunan-Wind,2045,1188169,26256,.
Hunan-Wind_EP-ep,2022,1569099,31251,.
Jiangsu-Battery_Storage,2025,0,38777,427850.75
Jiangsu-Battery_Storage,2035,0,29997,336849
Jiangsu-Battery_Storage,2045,0,24986,284904.75
Jiangsu-Central_PV,2025,1491641,21001,.
Jiangsu-Central_PV,2035,895321,15022,.
Jiangsu-Central_PV,2045,753705,13510,.
Jiangsu-Central_PV_EP-ep,2022,1491641,21001,.
Jiangsu-Commercial_PV,2025,1491641,21001,.
Jiangsu-Commercial_PV,2035,895321,15022,.
Jiangsu-Commercial_PV,2045,753705,13510,.
Jiangsu-Hydro_Pumped-ep,2025,0,20150,244774.5806
Jiangsu-Hydro_Pumped-ep,2035,0,20150,244774.5806
Jiangsu-Hydro_Pumped-ep,2045,0,20150,244774.5806
Jiangsu-Hydro_Pumped-ep,2022,0,20150,244774.5806
Jiangsu-Offshore_Wind,2025,5877079,84270,.
Jiangsu-Offshore_Wind,2035,3435322,74181,.
Jiangsu-Offshore_Wind,2045,3208853,68141,.
Jiangsu-Residential_PV,2025,1491641,21001,.
Jiangsu-Residential_PV,2035,895321,15022,.
Jiangsu-Residential_PV,2045,753705,13510,.
Jiangsu-Wind,2025,1569099,31251,.
Jiangsu-Wind,2035,1344692,28261,.
Jiangsu-Wind,2045,1188169,26256,.
Jiangsu-Wind_EP-ep,2022,1569099,31251,.
Jiangxi-Battery_Storage,2025,0,38777,427850.75
Jiangxi-Battery_Storage,2035,0,29997,336849
Jiangxi-Battery_Storage,2045,0,24986,284904.75
Jiangxi-Central_PV,2025,1491641,21001,.
Jiangxi-Central_PV,2035,895321,15022,.
Jiangxi-Central_PV,2045,753705,13510,.
Jiangxi-Central_PV_EP-ep,2022,1491641,21001,.
Jiangxi-Commercial_PV,2025,1491641,21001,.
Jiangxi-Commercial_PV,2035,895321,15022,.
Jiangxi-Commercial_PV,2045,753705,13510,.
Jiangxi-Hydro_Pumped-ep,2025,0,20150,244774.5806
Jiangxi-Hydro_Pumped-ep,2035,0,20150,244774.5806
Jiangxi-Hydro_Pumped-ep,2045,0,20150,244774.5806
Jiangxi-Hydro_Pumped-ep,2022,0,20150,244774.5806
Jiangxi-Residential_PV,2025,1491641,21001,.
Jiangxi-Residential_PV,2035,895321,15022,.
Jiangxi-Residential_PV,2045,753705,13510,.
Jiangxi-Wind,2025,1569099,31251,.
Jiangxi-Wind,2035,1344692,28261,.
Jiangxi-Wind,2045,1188169,26256,.
Jiangxi-Wind_EP-ep,2022,1569099,31251,.
Jilin-Battery_Storage,2025,0,38777,427850.75
Jilin-Battery_Storage,2035,0,29997,336849
Jilin-Battery_Storage,2045,0,24986,284904.75
Jilin-Central_PV,2025,1491641,21001,.
Jilin-Central_PV,2035,895321,15022,.
Jilin-Central_PV,2045,753705,13510,.
Jilin-Central_PV_EP-ep,2022,1491641,21001,.
Jilin-Commercial_PV,2025,1491641,21001,.
Jilin-Commercial_PV,2035,895321,15022,.
Jilin-Commercial_PV,2045,753705,13510,.
Jilin-Hydro_Pumped-ep,2025,0,20150,244774.5806
Jilin-Hydro_Pumped-ep,2035,0,20150,244774.5806
Jilin-Hydro_Pumped-ep,2045,0,20150,244774.5806
Jilin-Hydro_Pumped-ep,2022,0,20150,244774.5806
Jilin-Residential_PV,2025,1491641,21001,.
Jilin-Residential_PV,2035,895321,15022,.
Jilin-Residential_PV,2045,753705,13510,.
Jilin-Wind,2025,1569099,31251,.
Jilin-Wind,2035,1344692,28261,.
Jilin-Wind,2045,1188169,26256,.
Jilin-Wind_EP-ep,2022,1569099,31251,.
Liaoning-Battery_Storage,2025,0,38777,427850.75
Liaoning-Battery_Storage,2035,0,29997,336849
Liaoning-Battery_Storage,2045,0,24986,284904.75
Liaoning-Central_PV,2025,1491641,21001,.
Liaoning-Central_PV,2035,895321,15022,.
Liaoning-Central_PV,2045,753705,13510,.
Liaoning-Central_PV_EP-ep,2022,1491641,21001,.
Liaoning-Commercial_PV,2025,1491641,21001,.
Liaoning-Commercial_PV,2035,895321,15022,.
Liaoning-Commercial_PV,2045,753705,13510,.
Liaoning-Hydro_Pumped-ep,2025,0,20150,244774.5806
Liaoning-Hydro_Pumped-ep,2035,0,20150,244774.5806
Liaoning-Hydro_Pumped-ep,2045,0,20150,244774.5806
Liaoning-Hydro_Pumped-ep,2022,0,20150,244774.5806
Liaoning-Offshore_Wind,2025,5877079,84270,.
Liaoning-Offshore_Wind,2035,3435322,74181,.
Liaoning-Offshore_Wind,2045,3208853,68141,.
Liaoning-Residential_PV,2025,1491641,21001,.
Liaoning-Residential_PV,2035,895321,15022,.
Liaoning-Residential_PV,2045,753705,13510,.
Liaoning-Wind,2025,1569099,31251,.
Liaoning-Wind,2035,1344692,28261,.
Liaoning-Wind,2045,1188169,26256,.
Liaoning-Wind_EP-ep,2022,1569099,31251,.
Ningxia-Battery_Storage,2025,0,38777,427850.75
Ningxia-Battery_Storage,2035,0,29997,336849
Ningxia-Battery_Storage,2045,0,24986,284904.75
Ningxia-Central_PV,2025,1491641,21001,.
Ningxia-Central_PV,2035,895321,15022,.
Ningxia-Central_PV,2045,753705,13510,.
Ningxia-Central_PV_EP-ep,2022,1491641,21001,.
Ningxia-Commercial_PV,2025,1491641,21001,.
Ningxia-Commercial_PV,2035,895321,15022,.
Ningxia-Commercial_PV,2045,753705,13510,.
Ningxia-Residential_PV,2025,1491641,21001,.
Ningxia-Residential_PV,2035,895321,15022,.
Ningxia-Residential_PV,2045,753705,13510,.
Ningxia-Wind,2025,1569099,31251,.
Ningxia-Wind,2035,1344692,28261,.
Ningxia-Wind,2045,1188169,26256,.
Ningxia-Wind_EP-ep,2022,1569099,31251,.
Qinghai-Battery_Storage,2025,0,38777,427850.75
Qinghai-Battery_Storage,2035,0,29997,336849
Qinghai-Battery_Storage,2045,0,24986,284904.75
Qinghai-Central_PV,2025,1491641,21001,.
Qinghai-Central_PV,2035,895321,15022,.
Qinghai-Central_PV,2045,753705,13510,.
Qinghai-Central_PV_EP-ep,2022,1491641,21001,.
Qinghai-Commercial_PV,2025,1491641,21001,.
Qinghai-Commercial_PV,2035,895321,15022,.
Qinghai-Commercial_PV,2045,753705,13510,.
Qinghai-Residential_PV,2025,1491641,21001,.
Qinghai-Residential_PV,2035,895321,15022,.
Qinghai-Residential_PV,2045,753705,13510,.
Qinghai-Wind,2025,1569099,31251,.
Qinghai-Wind,2035,1344692,28261,.
Qinghai-Wind,2045,1188169,26256,.
Qinghai-Wind_EP-ep,2022,1569099,31251,.
Shaanxi-Battery_Storage,2025,0,38777,427850.75
Shaanxi-Battery_Storage,2035,0,29997,336849
Shaanxi-Battery_Storage,2045,0,24986,284904.75
Shaanxi-Central_PV,2025,1491641,21001,.
Shaanxi-Central_PV,2035,895321,15022,.
Shaanxi-Central_PV,2045,753705,13510,.
Shaanxi-Central_PV_EP-ep,2022,1491641,21001,.
Shaanxi-Commercial_PV,2025,1491641,21001,.
Shaanxi-Commercial_PV,2035,895321,15022,.
Shaanxi-Commercial_PV,2045,753705,13510,.
Shaanxi-Hydro_Pumped-ep,2025,0,20150,244774.5806
Shaanxi-Hydro_Pumped-ep,2035,0,20150,244774.5806
Shaanxi-Hydro_Pumped-ep,2045,0,20150,244774.5806
Shaanxi-Hydro_Pumped-ep,2022,0,20150,244774.5806
Shaanxi-Residential_PV,2025,1491641,21001,.
Shaanxi-Residential_PV,2035,895321,15022,.
Shaanxi-Residential_PV,2045,753705,13510,.
Shaanxi-Wind,2025,1569099,31251,.
Shaanxi-Wind,2035,1344692,28261,.
Shaanxi-Wind,2045,1188169,26256,.
Shaanxi-Wind_EP-ep,2022,1569099,31251,.
Shandong-Battery_Storage,2025,0,38777,427850.75
Shandong-Battery_Storage,2035,0,29997,336849
Shandong-Battery_Storage,2045,0,24986,284904.75
Shandong-Central_PV,2025,1491641,21001,.
Shandong-Central_PV,2035,895321,15022,.
Shandong-Central_PV,2045,753705,13510,.
Shandong-Central_PV_EP-ep,2022,1491641,21001,.
Shandong-Commercial_PV,2025,1491641,21001,.
Shandong-Commercial_PV,2035,895321,15022,.
Shandong-Commercial_PV,2045,753705,13510,.
Shandong-Hydro_Pumped-ep,2025,0,20150,244774.5806
Shandong-Hydro_Pumped-ep,2035,0,20150,244774.5806
Shandong-Hydro_Pumped-ep,2045,0,20150,244774.5806
Shandong-Hydro_Pumped-ep,2022,0,20150,244774.5806
Shandong-Offshore_Wind,2025,5877079,84270,.
Shandong-Offshore_Wind,2035,3435322,74181,.
Shandong-Offshore_Wind,2045,3208853,68141,.
Shandong-Residential_PV,2025,1491641,21001,.
Shandong-Residential_PV,2035,895321,15022,.
Shandong-Residential_PV,2045,753705,13510,.
Shandong-Wind,2025,1569099,31251,.
Shandong-Wind,2035,1344692,28261,.
Shandong-Wind,2045,1188169,26256,.
Shandong-Wind_EP-ep,2022,1569099,31251,.
Shanghai-Battery_Storage,2025,0,38777,427850.75
Shanghai-Battery_Storage,2035,0,29997,336849
Shanghai-Battery_Storage,2045,0,24986,284904.75
Shanghai-Central_PV,2025,1491641,21001,.
Shanghai-Central_PV,2035,895321,15022,.
Shanghai-Central_PV,2045,753705,13510,.
Shanghai-Central_PV_EP-ep,2022,1491641,21001,.
Shanghai-Commercial_PV,2025,1491641,21001,.
Shanghai-Commercial_PV,2035,895321,15022,.
Shanghai-Commercial_PV,2045,753705,13510,.
Shanghai-Offshore_Wind,2025,5877079,84270,.
Shanghai-Offshore_Wind,2035,3435322,74181,.
Shanghai-Offshore_Wind,2045,3208853,68141,.
Shanghai-Residential_PV,2025,1491641,21001,.
Shanghai-Residential_PV,2035,895321,15022,.
Shanghai-Residential_PV,2045,753705,13510,.
Shanghai-Wind,2025,1569099,31251,.
Shanghai-Wind,2035,1344692,28261,.
Shanghai-Wind,2045,1188169,26256,.
Shanghai-Wind_EP-ep,2022,1569099,31251,.
Shanxi-Battery_Storage,2025,0,38777,427850.75
Shanxi-Battery_Storage,2035,0,29997,336849
Shanxi-Battery_Storage,2045,0,24986,284904.75
Shanxi-Central_PV,2025,1491641,21001,.
Shanxi-Central_PV,2035,895321,15022,.
Shanxi-Central_PV,2045,753705,13510,.
Shanxi-Central_PV_EP-ep,2022,1491641,21001,.
Shanxi-Commercial_PV,2025,1491641,21001,.
Shanxi-Commercial_PV,2035,895321,15022,.
Shanxi-Commercial_PV,2045,753705,13510,.
Shanxi-Hydro_Pumped-ep,2025,0,20150,244774.5806
Shanxi-Hydro_Pumped-ep,2035,0,20150,244774.5806
Shanxi-Hydro_Pumped-ep,2045,0,20150,244774.5806
Shanxi-Hydro_Pumped-ep,2022,0,20150,244774.5806
Shanxi-Residential_PV,2025,1491641,21001,.
Shanxi-Residential_PV,2035,895321,15022,.
Shanxi-Residential_PV,2045,753705,13510,.
Shanxi-Wind,2025,1569099,31251,.
Shanxi-Wind,2035,1344692,28261,.
Shanxi-Wind,2045,1188169,26256,.
Shanxi-Wind_EP-ep,2022,1569099,31251,.
Sichuan-Battery_Storage,2025,0,38777,427850.75
Sichuan-Battery_Storage,2035,0,29997,336849
Sichuan-Battery_Storage,2045,0,24986,284904.75
Sichuan-Central_PV,2025,1491641,21001,.
Sichuan-Central_PV,2035,895321,15022,.
Sichuan-Central_PV,2045,753705,13510,.
Sichuan-Central_PV_EP-ep,2022,1491641,21001,.
Sichuan-Commercial_PV,2025,1491641,21001,.
Sichuan-Commercial_PV,2035,895321,15022,.
Sichuan-Commercial_PV,2045,753705,13510,.
Sichuan-Hydro_Pumped-ep,2025,0,20150,244774.5806
Sichuan-Hydro_Pumped-ep,2035,0,20150,244774.5806
Sichuan-Hydro_Pumped-ep,2045,0,20150,244774.5806
Sichuan-Hydro_Pumped-ep,2022,0,20150,244774.5806
Sichuan-Residential_PV,2025,1491641,21001,.
Sichuan-Residential_PV,2035,895321,15022,.
Sichuan-Residential_PV,2045,753705,13510,.
Sichuan-Wind,2025,1569099,31251,.
Sichuan-Wind,2035,1344692,28261,.
Sichuan-Wind,2045,1188169,26256,.
Sichuan-Wind_EP-ep,2022,1569099,31251,.
Tianjin-Battery_Storage,2025,0,38777,427850.75
Tianjin-Battery_Storage,2035,0,29997,336849
Tianjin-Battery_Storage,2045,0,24986,284904.75
Tianjin-Central_PV,2025,1491641,21001,.
Tianjin-Central_PV,2035,895321,15022,.
Tianjin-Central_PV,2045,753705,13510,.
Tianjin-Central_PV_EP-ep,2022,1491641,21001,.
Tianjin-Commercial_PV,2025,1491641,21001,.
Tianjin-Commercial_PV,2035,895321,15022,.
Tianjin-Commercial_PV,2045,753705,13510,.
Tianjin-Offshore_Wind,2025,5877079,84270,.
Tianjin-Offshore_Wind,2035,3435322,74181,.
Tianjin-Offshore_Wind,2045,3208853,68141,.
Tianjin-Residential_PV,2025,1491641,21001,.
Tianjin-Residential_PV,2035,895321,15022,.
Tianjin-Residential_PV,2045,753705,13510,.
Tianjin-Wind,2025,1569099,31251,.
Tianjin-Wind,2035,1344692,28261,.
Tianjin-Wind,2045,1188169,26256,.
Tianjin-Wind_EP-ep,2022,1569099,31251,.
Tibet-Battery_Storage,2025,0,38777,427850.75
Tibet-Battery_Storage,2035,0,29997,336849
Tibet-Battery_Storage,2045,0,24986,284904.75
Tibet-Central_PV,2025,1491641,21001,.
Tibet-Central_PV,2035,895321,15022,.
Tibet-Central_PV,2045,753705,13510,.
Tibet-Commercial_PV,2025,1491641,21001,.
Tibet-Commercial_PV,2035,895321,15022,.
Tibet-Commercial_PV,2045,753705,13510,.
Tibet-Hydro_Pumped-ep,2025,0,20150,244774.5806
Tibet-Hydro_Pumped-ep,2035,0,20150,244774.5806
Tibet-Hydro_Pumped-ep,2045,0,20150,244774.5806
Tibet-Hydro_Pumped-ep,2022,0,20150,244774.5806
Tibet-Residential_PV,2025,1491641,21001,.
Tibet-Residential_PV,2035,895321,15022,.
Tibet-Residential_PV,2045,753705,13510,.
Tibet-Wind,2025,1569099,31251,.
Tibet-Wind,2035,1344692,28261,.
Tibet-Wind,2045,1188169,26256,.
West_Inner_Mongolia-Battery_Storage,2025,0,38777,427850.75
West_Inner_Mongolia-Battery_Storage,2035,0,29997,336849
West_Inner_Mongolia-Battery_Storage,2045,0,24986,284904.75
West_Inner_Mongolia-Central_PV,2025,1491641,21001,.
West_Inner_Mongolia-Central_PV,2035,895321,15022,.
West_Inner_Mongolia-Central_PV,2045,753705,13510,.
West_Inner_Mongolia-Central_PV_EP-ep,2022,1491641,21001,.
West_Inner_Mongolia-Commercial_PV,2025,1491641,21001,.
West_Inner_Mongolia-Commercial_PV,2035,895321,15022,.
West_Inner_Mongolia-Commercial_PV,2045,753705,13510,.
West_Inner_Mongolia-Hydro_Pumped-ep,2025,0,20150,244774.5806
West_Inner_Mongolia-Hydro_Pumped-ep,2035,0,20150,244774.5806
West_Inner_Mongolia-Hydro_Pumped-ep,2045,0,20150,244774.5806
West_Inner_Mongolia-Hydro_Pumped-ep,2022,0,20150,244774.5806
West_Inner_Mongolia-Residential_PV,2025,1491641,21001,.
West_Inner_Mongolia-Residential_PV,2035,895321,15022,.
West_Inner_Mongolia-Residential_PV,2045,753705,13510,.
West_Inner_Mongolia-Wind,2025,1569099,31251,.
West_Inner_Mongolia-Wind,2035,1344692,28261,.
West_Inner_Mongolia-Wind,2045,1188169,26256,.
West_Inner_Mongolia-Wind_EP-ep,2022,1569099,31251,.
Xinjiang-Battery_Storage,2025,0,38777,427850.75
Xinjiang-Battery_Storage,2035,0,29997,336849
Xinjiang-Battery_Storage,2045,0,24986,284904.75
Xinjiang-Central_PV,2025,1491641,21001,.
Xinjiang-Central_PV,2035,895321,15022,.
Xinjiang-Central_PV,2045,753705,13510,.
Xinjiang-Central_PV_EP-ep,2022,1491641,21001,.
Xinjiang-Commercial_PV,2025,1491641,21001,.
Xinjiang-Commercial_PV,2035,895321,15022,.
Xinjiang-Commercial_PV,2045,753705,13510,.
Xinjiang-Hydro_Pumped-ep,2025,0,20150,244774.5806
Xinjiang-Hydro_Pumped-ep,2035,0,20150,244774.5806
Xinjiang-Hydro_Pumped-ep,2045,0,20150,244774.5806
Xinjiang-Hydro_Pumped-ep,2022,0,20150,244774.5806
Xinjiang-Residential_PV,2025,1491641,21001,.
Xinjiang-Residential_PV,2035,895321,15022,.
Xinjiang-Residential_PV,2045,753705,13510,.
Xinjiang-Wind,2025,1569099,31251,.
Xinjiang-Wind,2035,1344692,28261,.
Xinjiang-Wind,2045,1188169,26256,.
Xinjiang-Wind_EP-ep,2022,1569099,31251,.
Yunnan-Battery_Storage,2025,0,38777,427850.75
Yunnan-Battery_Storage,2035,0,29997,336849
Yunnan-Battery_Storage,2045,0,24986,284904.75
Yunnan-Central_PV,2025,1491641,21001,.
Yunnan-Central_PV,2035,895321,15022,.
Yunnan-Central_PV,2045,753705,13510,.
Yunnan-Central_PV_EP-ep,2022,1491641,21001,.
Yunnan-Commercial_PV,2025,1491641,21001,.
Yunnan-Commercial_PV,2035,895321,15022,.
Yunnan-Commercial_PV,2045,753705,13510,.
Yunnan-Residential_PV,2025,1491641,21001,.
Yunnan-Residential_PV,2035,895321,15022,.
Yunnan-Residential_PV,2045,753705,13510,.
Yunnan-Wind,2025,1569099,31251,.
Yunnan-Wind,2035,1344692,28261,.
Yunnan-Wind,2045,1188169,26256,.
Yunnan-Wind_EP-ep,2022,1569099,31251,.
Zhejiang-Battery_Storage,2025,0,38777,427850.75
Zhejiang-Battery_Storage,2035,0,29997,336849
Zhejiang-Battery_Storage,2045,0,24986,284904.75
Zhejiang-Central_PV,2025,1491641,21001,.
Zhejiang-Central_PV,2035,895321,15022,.
Zhejiang-Central_PV,2045,753705,13510,.
Zhejiang-Central_PV_EP-ep,2022,1491641,21001,.
Zhejiang-Commercial_PV,2025,1491641,21001,.
Zhejiang-Commercial_PV,2035,895321,15022,.
Zhejiang-Commercial_PV,2045,753705,13510,.
Zhejiang-Hydro_Pumped-ep,2025,0,20150,244774.5806
Zhejiang-Hydro_Pumped-ep,2035,0,20150,244774.5806
Zhejiang-Hydro_Pumped-ep,2045,0,20150,244774.5806
Zhejiang-Hydro_Pumped-ep,2022,0,20150,244774.5806
Zhejiang-Offshore_Wind,2025,5877079,84270,.
Zhejiang-Offshore_Wind,2035,3435322,74181,.
Zhejiang-Offshore_Wind,2045,3208853,68141,.
Zhejiang-Residential_PV,2025,1491641,21001,.
Zhejiang-Residential_PV,2035,895321,15022,.
Zhejiang-Residential_PV,2045,753705,13510,.
Zhejiang-Wind,2025,1569099,31251,.
Zhejiang-Wind,2035,1344692,28261,.
Zhejiang-Wind,2045,1188169,26256,.
Zhejiang-Wind_EP-ep,2022,1569099,31251,.
Anhui-Hydro_NonPumped-ep,2025,3241336,92000,.
Anhui-Hydro_NonPumped-ep,2035,3241336,92000,.
Anhui-Hydro_NonPumped-ep,2045,3111470,88000,.
Anhui-Hydro_NonPumped-ep,2022,3241336,92000,.
Beijing-Hydro_NonPumped-ep,2025,3241336,92000,.
Beijing-Hydro_NonPumped-ep,2035,3241336,92000,.
Beijing-Hydro_NonPumped-ep,2045,3111470,88000,.
Beijing-Hydro_NonPumped-ep,2022,3241336,92000,.
Chongqing-Hydro_NonPumped-ep,2025,3241336,92000,.
Chongqing-Hydro_NonPumped-ep,2035,3241336,92000,.
Chongqing-Hydro_NonPumped-ep,2045,3111470,88000,.
Chongqing-Hydro_NonPumped-ep,2022,3241336,92000,.
East_Inner_Mongolia-Hydro_NonPumped-ep,2025,3241336,92000,.
East_Inner_Mongolia-Hydro_NonPumped-ep,2035,3241336,92000,.
East_Inner_Mongolia-Hydro_NonPumped-ep,2045,3111470,88000,.
East_Inner_Mongolia-Hydro_NonPumped-ep,2022,3241336,92000,.
Fujian-Hydro_NonPumped-ep,2025,3241336,92000,.
Fujian-Hydro_NonPumped-ep,2035,3241336,92000,.
Fujian-Hydro_NonPumped-ep,2045,3111470,88000,.
Fujian-Hydro_NonPumped-ep,2022,3241336,92000,.
Gansu-Hydro_NonPumped-ep,2025,3241336,92000,.
Gansu-Hydro_NonPumped-ep,2035,3241336,92000,.
Gansu-Hydro_NonPumped-ep,2045,3111470,88000,.
Gansu-Hydro_NonPumped-ep,2022,3241336,92000,.
Guangdong-Hydro_NonPumped-ep,2025,3241336,92000,.
Guangdong-Hydro_NonPumped-ep,2035,3241336,92000,.
Guangdong-Hydro_NonPumped-ep,2045,3111470,88000,.
Guangdong-Hydro_NonPumped-ep,2022,3241336,92000,.
Guangxi-Hydro_NonPumped-ep,2025,3241336,92000,.
Guangxi-Hydro_NonPumped-ep,2035,3241336,92000,.
Guangxi-Hydro_NonPumped-ep,2045,3111470,88000,.
Guangxi-Hydro_NonPumped-ep,2022,3241336,92000,.
Guizhou-Hydro_NonPumped-ep,2025,3241336,92000,.
Guizhou-Hydro_NonPumped-ep,2035,3241336,92000,.
Guizhou-Hydro_NonPumped-ep,2045,3111470,88000,.
Guizhou-Hydro_NonPumped-ep,2022,3241336,92000,.
Hainan-Hydro_NonPumped-ep,2025,3241336,92000,.
Hainan-Hydro_NonPumped-ep,2035,3241336,92000,.
Hainan-Hydro_NonPumped-ep,2045,3111470,88000,.
Hainan-Hydro_NonPumped-ep,2022,3241336,92000,.
Hebei-Hydro_NonPumped-ep,2025,3241336,92000,.
Hebei-Hydro_NonPumped-ep,2035,3241336,92000,.
Hebei-Hydro_NonPumped-ep,2045,3111470,88000,.
Hebei-Hydro_NonPumped-ep,2022,3241336,92000,.
Heilongjiang-Hydro_NonPumped-ep,2025,3241336,92000,.
Heilongjiang-Hydro_NonPumped-ep,2035,3241336,92000,.
Heilongjiang-Hydro_NonPumped-ep,2045,3111470,88000,.
Heilongjiang-Hydro_NonPumped-ep,2022,3241336,92000,.
Henan-Hydro_NonPumped-ep,2025,3241336,92000,.
Henan-Hydro_NonPumped-ep,2035,3241336,92000,.
Henan-Hydro_NonPumped-ep,2045,3111470,88000,.
Henan-Hydro_NonPumped-ep,2022,3241336,92000,.
Hubei-Hydro_NonPumped-ep,2025,3241336,92000,.
Hubei-Hydro_NonPumped-ep,2035,3241336,92000,.
Hubei-Hydro_NonPumped-ep,2045,3111470,88000,.
Hubei-Hydro_NonPumped-ep,2022,3241336,92000,.
Hunan-Hydro_NonPumped-ep,2025,3241336,92000,.
Hunan-Hydro_NonPumped-ep,2035,3241336,92000,.
Hunan-Hydro_NonPumped-ep,2045,3111470,88000,.
Hunan-Hydro_NonPumped-ep,2022,3241336,92000,.
